movieId,title,runtimeMinutes
814,"Boy Called Hate, A (1995)",97
815,Power 98 (1996),89
816,Two Deaths (1995),99
818,"Very Brady Sequel, A (1996)",90
819,Stefano Quantestorie (1993),92
820,"Death in the Garden (Mort en ce jardin, La) (1956)",104
821,"Crude Oasis, The (1995)",81
822,Hedd Wyn (1992),123
823,"Collector, The (La collectionneuse) (1967)",86
824,Kaspar Hauser (1993),139
825,Regular Guys (Echte Kerle) (1996),102
826,Women Robbers (Diebinnen) (1995),93
827,"Convent, The (O Convento) (1995)",90
828,"Adventures of Pinocchio, The (1996)",96
829,Joe's Apartment (1996),80
830,"First Wives Club, The (1996)",103
831,Stonewall (1995),99
832,Ransom (1996),121
833,High School High (1996),86
834,Phat Beach (1996),89
835,Foxfire (1996),102
836,Chain Reaction (1996),107
837,Matilda (1996),98
838,Emma (1996),120
839,"Crow: City of Angels, The (1996)",84
840,House Arrest (1996),108
841,"Eyes Without a Face (Yeux sans visage, Les) (1959)",90
842,Tales from the Crypt Presents: Bordello of Blood (1996),87
843,Lotto Land (1995),87
844,"Story of Xinghua, The (Xinghua san yue tian) (1994)",90
845,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",99
846,Flirt (1995),85
847,"Big Squeeze, The (1996)",98
848,"Spitfire Grill, The (1996)",117
849,Escape from L.A. (1996),101
850,Cyclo (Xich lo) (1995),123
851,Basquiat (1996),107
852,Tin Cup (1996),135
853,Dingo (1991),109
854,"Ballad of Narayama, The (Narayama Bushiko) (1958)",98
855,Every Other Weekend (Un week-end sur deux) (1990),104
856,Mille bolle blu (1993),87
857,Crows and Sparrows (Wuya yu maque) (1949),113
858,"Godfather, The (1972)",175
859,"Hippie Revolution, The (1996)",88
860,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",93
861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),91
862,Manny & Lo (1996),88
864,"Wife, The (1995)",101
865,Small Faces (1996),108
866,Bound (1996),109
867,Carpool (1996),89
868,Death in Brunswick (1991),109
869,Kansas City (1996),116
870,Gone Fishin' (1997),94
871,Lover's Knot (1996),82
872,Vive L'Amour (Ai qing wan sui) (1994),118
873,Shadow of Angels (Schatten der Engel) (1976),101
874,Killer: A Journal of Murder (1995),91
875,Nothing to Lose (1994),83
876,Supercop 2 (Project S) (Chao ji ji hua) (1993),104
877,Girls Town (1996),90
878,Bye-Bye (1995),105
879,"Relic, The (1997)",110
880,"Island of Dr. Moreau, The (1996)",96
881,First Kid (1996),101
882,"Trigger Effect, The (1996)",94
884,Sweet Nothing (1996),89
885,Bogus (1996),110
886,Bulletproof (1996),84
887,Talk of Angels (1998),96
889,1-900 (06) (1994),87
890,Baton Rouge (Bâton rouge) (1988),90
891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),87
892,Twelfth Night (1996),134
893,Mother Night (1996),114
894,Liebelei (1933),88
895,Venice/Venice (1992),108
896,Wild Reeds (Les roseaux sauvages) (1994),110
897,For Whom the Bell Tolls (1943),170
898,"Philadelphia Story, The (1940)",112
899,Singin' in the Rain (1952),103
900,"American in Paris, An (1951)",114
901,Funny Face (1957),103
902,Breakfast at Tiffany's (1961),115
903,Vertigo (1958),128
904,Rear Window (1954),112
905,It Happened One Night (1934),105
906,Gaslight (1944),114
907,"Gay Divorcee, The (1934)",107
908,North by Northwest (1959),136
909,"Apartment, The (1960)",125
910,Some Like It Hot (1959),121
911,Charade (1963),113
912,Casablanca (1942),102
913,"Maltese Falcon, The (1941)",100
914,My Fair Lady (1964),170
915,Sabrina (1954),113
916,Roman Holiday (1953),118
917,"Little Princess, The (1939)",93
918,Meet Me in St. Louis (1944),113
919,"Wizard of Oz, The (1939)",102
920,Gone with the Wind (1939),238
921,My Favorite Year (1982),92
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),110
923,Citizen Kane (1941),119
924,2001: A Space Odyssey (1968),149
925,Golden Earrings (1947),95
926,All About Eve (1950),138
927,"Women, The (1939)",133
928,Rebecca (1940),130
929,Foreign Correspondent (1940),120
930,Notorious (1946),102
931,Spellbound (1945),111
932,"Affair to Remember, An (1957)",115
933,To Catch a Thief (1955),106
934,Father of the Bride (1950),92
935,"Band Wagon, The (1953)",112
936,Ninotchka (1939),110
937,Love in the Afternoon (1957),130
938,Gigi (1958),115
939,"Reluctant Debutante, The (1958)",94
940,"Adventures of Robin Hood, The (1938)",102
941,"Mark of Zorro, The (1940)",94
942,Laura (1944),88
943,"Ghost and Mrs. Muir, The (1947)",104
944,Lost Horizon (1937),132
945,Top Hat (1935),101
946,To Be or Not to Be (1942),99
947,My Man Godfrey (1936),94
948,Giant (1956),201
949,East of Eden (1955),118
950,"Thin Man, The (1934)",91
951,His Girl Friday (1940),92
952,Around the World in 80 Days (1956),175
953,It's a Wonderful Life (1946),130
954,Mr. Smith Goes to Washington (1939),129
955,Bringing Up Baby (1938),102
956,Penny Serenade (1941),119
957,"Scarlet Letter, The (1926)",115
958,Lady of Burlesque (1943),91
959,Of Human Bondage (1934),83
960,Angel on My Shoulder (1946),100
961,Little Lord Fauntleroy (1936),102
962,They Made Me a Criminal (1939),92
963,"Inspector General, The (1949)",102
964,Angel and the Badman (1947),100
965,"39 Steps, The (1935)",86
966,A Walk in the Sun (1945),117
967,"Outlaw, The (1943)",116
968,Night of the Living Dead (1968),96
969,"African Queen, The (1951)",105
970,Beat the Devil (1953),89
971,Cat on a Hot Tin Roof (1958),108
972,"Last Time I Saw Paris, The (1954)",116
973,Meet John Doe (1941),122
974,Algiers (1938),96
975,Something to Sing About (1937),93
976,"Farewell to Arms, A (1932)",80
977,Moonlight Murder (1936),66
979,Nothing Personal (1995),86
980,"Yes, Madam (a.k.a. Police Assassins) (a.k.a. In the Line of Duty 2) (Huang gu shi jie) (1985)",93
981,Dangerous Ground (1997),95
982,Picnic (1955),115
983,Madagascar Skin (1995),96
984,"Pompatus of Love, The (1996)",99
985,Small Wonders (1995),77
986,Fly Away Home (1996),107
987,Bliss (1997),103
988,Grace of My Heart (1996),116
989,Brother of Sleep (Schlafes Bruder) (1995),127
990,Maximum Risk (1996),101
991,Michael Collins (1996),133
992,"Rich Man's Wife, The (1996)",95
993,Infinity (1996),119
994,Big Night (1996),109
996,Last Man Standing (1996),101
997,Caught (1996),110
998,Set It Off (1996),123
999,2 Days in the Valley (1996),104
1000,Curdled (1996),88
1001,"Associate, The (Associé, L') (1979)",94
1002,Ed's Next Move (1996),88
1003,Extreme Measures (1996),118
1004,"Glimmer Man, The (1996)",91
1005,D3: The Mighty Ducks (1996),104
1006,"Chamber, The (1996)",113
1007,"Apple Dumpling Gang, The (1975)",100
1008,"Davy Crockett, King of the Wild Frontier (1955)",93
1009,Escape to Witch Mountain (1975),97
1010,"Love Bug, The (1969)",108
1011,Herbie Rides Again (1974),88
1012,Old Yeller (1957),83
1013,"Parent Trap, The (1961)",129
1014,Pollyanna (1960),134
1015,Homeward Bound: The Incredible Journey (1993),84
1016,"Shaggy Dog, The (1959)",104
1017,Swiss Family Robinson (1960),126
1018,That Darn Cat! (1965),116
1019,"20,000 Leagues Under the Sea (1954)",127
1020,Cool Runnings (1993),98
1021,Angels in the Outfield (1994),102
1022,Cinderella (1950),74
1023,Winnie the Pooh and the Blustery Day (1968),
1024,"Three Caballeros, The (1945)",71
1025,"Sword in the Stone, The (1963)",79
1026,So Dear to My Heart (1949),79
1027,Robin Hood: Prince of Thieves (1991),143
1028,Mary Poppins (1964),139
1029,Dumbo (1941),64
1030,Pete's Dragon (1977),128
1031,Bedknobs and Broomsticks (1971),117
1032,Alice in Wonderland (1951),75
1033,"Fox and the Hound, The (1981)",83
1034,Freeway (1996),104
1035,"Sound of Music, The (1965)",174
1036,Die Hard (1988),132
1037,"Lawnmower Man, The (1992)",108
1038,Unhook the Stars (1996),103
1039,Synthetic Pleasures (1995),85
1040,"Secret Agent, The (1996)",95
1041,Secrets & Lies (1996),136
1042,That Thing You Do! (1996),108
1043,To Gillian on Her 37th Birthday (1996),93
1044,Surviving Picasso (1996),125
1045,Love Is All There Is (1996),105
1046,Beautiful Thing (1996),90
1047,"Long Kiss Goodnight, The (1996)",121
1049,"Ghost and the Darkness, The (1996)",110
1050,Looking for Richard (1996),111
1051,Trees Lounge (1996),95
1052,"Proprietor, The (1996)",113
1053,Normal Life (1996),101
1054,Get on the Bus (1996),120
1055,Shadow Conspiracy (1997),103
1056,Jude (1996),123
1057,Everyone Says I Love You (1996),101
1058,Bitter Sugar (Azúcar amarga) (1996),75
1059,William Shakespeare's Romeo + Juliet (1996),120
1060,Swingers (1996),96
1061,Sleepers (1996),147
1062,"Sunchaser, The (1996)",122
1063,Johns (1996),96
1065,Five Angles on Murder (1950),88
1066,Shall We Dance (1937),109
1067,"Damsel in Distress, A (1937)",101
1068,Crossfire (1947),86
1069,"Murder, My Sweet (1944)",95
1070,Macao (1952),81
1071,For the Moment (1994),120
1073,Willy Wonka & the Chocolate Factory (1971),100
1075,"Sexual Life of the Belgians, The (Vie sexuelle des Belges 1950-1978, La) (1994)",85
1076,"Innocents, The (1961)",100
1077,Sleeper (1973),89
1078,Bananas (1971),82
1079,"Fish Called Wanda, A (1988)",108
1080,Monty Python's Life of Brian (1979),94
1081,Victor/Victoria (1982),134
1082,"Candidate, The (1972)",110
1083,"Great Race, The (1965)",160
1084,Bonnie and Clyde (1967),111
1085,"Old Man and the Sea, The (1958)",86
1086,Dial M for Murder (1954),105
1087,Madame Butterfly (1995),134
1088,Dirty Dancing (1987),100
1089,Reservoir Dogs (1992),99
1090,Platoon (1986),120
1091,Weekend at Bernie's (1989),97
1092,Basic Instinct (1992),127
1093,"Doors, The (1991)",140
1094,"Crying Game, The (1992)",112
1095,Glengarry Glen Ross (1992),100
1096,Sophie's Choice (1982),150
1097,E.T. the Extra-Terrestrial (1982),115
1098,"Search for One-eye Jimmy, The (1996)",84
1099,"Christmas Carol, A (1938)",69
1100,Days of Thunder (1990),107
1101,Top Gun (1986),110
1102,American Strays (1996),97
1103,Rebel Without a Cause (1955),111
1104,"Streetcar Named Desire, A (1951)",122
1105,Children of the Corn IV: The Gathering (1996),
1106,"Leopard Son, The (1996)",87
1107,Loser (1991),84
1109,Charm's Incidents (Charms Zwischenfälle) (1996),87
1110,Bird of Prey (1996),105
1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),80
1112,Palookaville (1996),92
1113,"Associate, The (1996)",114
1114,"Funeral, The (1996)",99
1115,Sleepover (1995),88
1116,"Single Girl, A (Fille seule, La) (1995)",90
1117,"Eighth Day, The (Huitième jour, Le) (1996)",118
1118,North Star (a.k.a. Tashunga) (1995),88
1119,Drunks (1995),90
1120,"People vs. Larry Flynt, The (1996)",130
1121,Glory Daze (1995),100
1122,Plutonium Circus (1995),73
1123,"Perfect Candidate, A (1996)",105
1124,On Golden Pond (1981),109
1125,"Return of the Pink Panther, The (1975)",113
1126,Drop Dead Fred (1991),103
1127,"Abyss, The (1989)",140
1128,"Fog, The (1980)",89
1129,Escape from New York (1981),99
1130,"Howling, The (1980)",91
1131,Jean de Florette (1986),120
1132,Manon of the Spring (Manon des sources) (1986),113
1133,Talking About Sex (1994),87
1134,Johnny 100 Pesos (Johnny cien pesos) (1993),90
1135,Private Benjamin (1980),109
1136,Monty Python and the Holy Grail (1975),91
1137,Hustler White (1996),79
1138,Dadetown (1995),93
1139,Everything Relative (1996),110
1140,Entertaining Angels: The Dorothy Day Story (1996),110
1141,Last Call (Hoogste tijd) (1995),98
1142,Get Over It (1996),78
1143,Three Lives and Only One Death (Trois vies & une seule mort) (1996),123
1144,"Line King: The Al Hirschfeld Story, The (1996)",86
1145,Snowriders (1996),96
1146,Curtis's Charm (1995),74
1147,When We Were Kings (1996),88
1148,Wallace & Gromit: The Wrong Trousers (1993),
1149,JLG/JLG (JLG/JLG - autoportrait de décembre) (1994),62
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",112
1151,Lesson Faust (1994),97
1152,He Walked by Night (1948),79
1153,Raw Deal (1948),79
1154,T-Men (1947),92
1155,"Invitation, The (Zaproszenie) (1986)",92
1156,"Children Are Watching Us, The (Bambini ci guardano, I) (1944)",84
1157,"Symphonie pastorale, La (1946)",110
1158,Here Comes Cookie (1935),65
1159,Love in Bloom (1935),75
1160,Six of a Kind (1934),62
1161,"Tin Drum, The (Blechtrommel, Die) (1979)",142
1162,"Ruling Class, The (1972)",154
1163,Mina Tannenbaum (1994),128
1164,2 ou 3 choses que je sais d'elle (2 or 3 Things I Know About Her) (1967),87
1165,"Bloody Child, The (1996)",85
1166,Farmer & Chase (1997),97
1167,Dear God (1996),112
1168,Bad Moon (1996),80
1169,American Dream (1990),98
1170,Best of the Best 3: No Turning Back (1995),90
1171,Bob Roberts (1992),102
1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),174
1173,"Cook the Thief His Wife & Her Lover, The (1989)",124
1174,Dead Tired (Grosse Fatigue) (1994),92
1175,Delicatessen (1991),99
1176,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)",98
1177,Enchanted April (1992),95
1178,Paths of Glory (1957),88
1179,"Grifters, The (1990)",110
1180,Hear My Song (1991),104
1181,"Shooter, The (1997)",91
1183,"English Patient, The (1996)",162
1184,Mediterraneo (1991),96
1185,My Left Foot (1989),103
1186,"Sex, Lies, and Videotape (1989)",100
1187,Passion Fish (1992),135
1188,Strictly Ballroom (1992),94
1189,"Thin Blue Line, The (1988)",101
1190,Tie Me Up! Tie Me Down! (¡Átame!) (1990),101
1191,Madonna: Truth or Dare (1991),120
1192,Paris Is Burning (1990),78
1193,One Flew Over the Cuckoo's Nest (1975),133
1194,Cheech and Chong's Up in Smoke (1978),86
1196,Star Wars: Episode V - The Empire Strikes Back (1980),124
1197,"Princess Bride, The (1987)",98
1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),115
1199,Brazil (1985),132
1200,Aliens (1986),137
1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",178
1202,Withnail & I (1987),107
1203,12 Angry Men (1957),96
1204,Lawrence of Arabia (1962),227
1206,"Clockwork Orange, A (1971)",136
1207,To Kill a Mockingbird (1962),129
1208,Apocalypse Now (1979),147
1209,Once Upon a Time in the West (C'era una volta il West) (1968),166
1210,Star Wars: Episode VI - Return of the Jedi (1983),131
1211,"Wings of Desire (Himmel über Berlin, Der) (1987)",128
1212,"Third Man, The (1949)",104
1213,Goodfellas (1990),145
1214,Alien (1979),117
1215,Army of Darkness (1993),81
1216,"Big Blue, The (Grand bleu, Le) (1988)",168
1217,Ran (1985),160
1218,"Killer, The (Die xue shuang xiong) (1989)",111
1219,Psycho (1960),109
1220,"Blues Brothers, The (1980)",133
1221,"Godfather: Part II, The (1974)",202
1222,Full Metal Jacket (1987),116
1223,"Grand Day Out with Wallace and Gromit, A (1989)",
1224,Henry V (1989),137
1225,Amadeus (1984),160
1226,"Quiet Man, The (1952)",129
1227,Once Upon a Time in America (1984),229
1228,Raging Bull (1980),129
1230,Annie Hall (1977),93
1231,"Right Stuff, The (1983)",193
1232,Stalker (1979),162
1233,"Boot, Das (Boat, The) (1981)",149
1234,"Sting, The (1973)",129
1235,Harold and Maude (1971),91
1236,Trust (1990),107
1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",96
1238,Local Hero (1983),111
1240,"Terminator, The (1984)",107
1241,Dead Alive (Braindead) (1992),104
1242,Glory (1989),122
1243,Rosencrantz and Guildenstern Are Dead (1990),117
1244,Manhattan (1979),96
1245,Miller's Crossing (1990),115
1246,Dead Poets Society (1989),128
1247,"Graduate, The (1967)",106
1248,Touch of Evil (1958),95
1249,"Femme Nikita, La (Nikita) (1990)",117
1250,"Bridge on the River Kwai, The (1957)",161
1251,8 1/2 (8½) (1963),138
1252,Chinatown (1974),130
1253,"Day the Earth Stood Still, The (1951)",92
1254,"Treasure of the Sierra Madre, The (1948)",126
1255,Bad Taste (1987),91
1256,Duck Soup (1933),69
1257,Better Off Dead... (1985),97
1258,"Shining, The (1980)",146
1259,Stand by Me (1986),89
1260,M (1931),99
1261,Evil Dead II (Dead by Dawn) (1987),84
1262,"Great Escape, The (1963)",172
1263,"Deer Hunter, The (1978)",183
1264,Diva (1981),117
1265,Groundhog Day (1993),101
1266,Unforgiven (1992),130
1267,"Manchurian Candidate, The (1962)",126
1268,Pump Up the Volume (1990),102
1269,Arsenic and Old Lace (1944),118
1270,Back to the Future (1985),116
1271,Fried Green Tomatoes (1991),130
1272,Patton (1970),172
1273,Down by Law (1986),107
1274,Akira (1988),124
1275,Highlander (1986),116
1276,Cool Hand Luke (1967),127
1277,Cyrano de Bergerac (1990),137
1278,Young Frankenstein (1974),106
1279,Night on Earth (1991),129
1280,Raise the Red Lantern (Da hong deng long gao gao gua) (1991),125
1281,"Great Dictator, The (1940)",125
1282,Fantasia (1940),124
1283,High Noon (1952),85
1284,"Big Sleep, The (1946)",114
1285,Heathers (1989),103
1286,Somewhere in Time (1980),103
1287,Ben-Hur (1959),212
1288,This Is Spinal Tap (1984),82
1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),86
1290,Some Kind of Wonderful (1987),95
1291,Indiana Jones and the Last Crusade (1989),127
1292,Being There (1979),130
1293,Gandhi (1982),191
1295,"Unbearable Lightness of Being, The (1988)",171
1296,"Room with a View, A (1986)",117
1297,Real Genius (1985),108
1298,Pink Floyd: The Wall (1982),95
1299,"Killing Fields, The (1984)",141
1300,My Life as a Dog (Mitt liv som hund) (1985),101
1301,Forbidden Planet (1956),98
1302,Field of Dreams (1989),107
1303,"Man Who Would Be King, The (1975)",129
1304,Butch Cassidy and the Sundance Kid (1969),110
1305,"Paris, Texas (1984)",145
1306,Until the End of the World (Bis ans Ende der Welt) (1991),287
1307,When Harry Met Sally... (1989),95
1308,I Shot a Man in Vegas (1995),86
1309,Parallel Sons (1995),93
1310,Hype! (1996),84
1311,Santa with Muscles (1996),97
1312,Female Perversions (1996),120
1313,Mad Dog Time (1996),93
1314,Breathing Room (1996),90
1315,Paris Was a Woman (1995),75
1316,Anna (1996),
1317,I'm Not Rappaport (1996),135
1318,Blue Juice (1995),90
1319,Kids of Survival (1996),87
1320,Alien³ (a.k.a. Alien 3) (1992),114
1321,"American Werewolf in London, An (1981)",97
1322,Amityville 1992: It's About Time (1992),
1323,Amityville 3-D (1983),105
1324,Amityville: Dollhouse (1996),
1325,Amityville: A New Generation (1993),
1326,Amityville II: The Possession (1982),104
1327,"Amityville Horror, The (1979)",117
1328,"Amityville Curse, The (1990)",
1329,Blood for Dracula (Andy Warhol's Dracula) (1974),106
