movieId,director
1283,Fred Zinnemann
1284,Howard Hawks
1285,Michael Lehmann
1286,Jeannot Szwarc
1287,William Wyler
1288,Rob Reiner
1289,Godfrey Reggio
1290,Howard Deutch
1291,Steven Spielberg
1292,Hal Ashby
1293,Richard Attenborough
1295,Philip Kaufman
1296,James Ivory
1297,Martha Coolidge
1298,Alan Parker
1299,Roland Joffé
1300,Lasse Hallström
1301,Fred M. Wilcox
1302,Phil Alden Robinson
1303,John Huston
1304,George Roy Hill
1305,Wim Wenders
1306,Wim Wenders
1307,Rob Reiner
1308,Keoni Waxman
1309,John G. Young
1310,Doug Pray
1311,John Murlowski
1312,Susan Streitfeld
1313,Larry Bishop
1314,Jon Sherman
1315,Greta Schiller
1317,Herb Gardner
1318,Carl Prechezer
1319,Daniel Geller
1319,Dayna Goldfine
1320,David Fincher
1321,John Landis
1323,Richard Fleischer
1326,Damiano Damiani
1327,Stuart Rosenberg
1329,Paul Morrissey
1330,Fred Walton
1331,Robert Wise
1332,John Schlesinger
1333,Alfred Hitchcock
1334,Irvin S. Yeaworth Jr.
1334,Russell S. Doughten Jr.
1335,Jeffrey Bloom
1336,Eric Red
1337,Robert Wise
1339,Francis Ford Coppola
1340,James Whale
1341,Dan Curtis
1342,Bernard Rose
1343,Martin Scorsese
1344,J. Lee Thompson
1345,Brian De Palma
1346,Paul Schrader
1347,Wes Craven
1348,F.W. Murnau
1349,Augusto Caminito
1349,Klaus Kinski
1350,Richard Donner
1351,Bob Rafelson
1352,Kevin Spacey
1353,Barbra Streisand
1354,Lars von Trier
1355,Ole Bornedal
1356,Jonathan Frakes
1357,Scott Hicks
1358,Billy Bob Thornton
1359,Brian Levant
1360,Michelangelo Antonioni
1361,Joe Berlinger
1361,Bruce Sinofsky
1363,Penny Marshall
1364,Hans Petter Moland
1365,Patrice Leconte
1366,Nicholas Hytner
1367,Stephen Herek
1368,Curzio Malaparte
1369,Claire Denis
1370,Renny Harlin
1371,Robert Wise
1372,Nicholas Meyer
1373,William Shatner
1374,Nicholas Meyer
1375,Leonard Nimoy
1376,Leonard Nimoy
1377,Tim Burton
1378,Christopher Cain
1379,Geoff Murphy
1380,Randal Kleiser
1381,Patricia Birch
1382,Dwight H. Little
1383,Albert Pyun
1384,Daniel J. Sullivan
1385,Andrew Davis
1386,Joseph H. Lewis
1387,Steven Spielberg
1388,Jeannot Szwarc
1389,Joe Alves
1390,Peter Segal
1391,Tim Burton
1392,Alexander Payne
1393,Cameron Crowe
1394,Joel Coen
1394,Ethan Coen
1395,Barry Levinson
1396,Phil Alden Robinson
1398,Richard Attenborough
1399,Jerry Zaks
1400,Martin Donovan
1401,Rob Reiner
1404,Sidney Lumet
1405,Geoffrey Johnson
1405,Mike Judge
1406,Claude Chabrol
1407,Wes Craven
1408,Michael Mann
1409,Nora Ephron
1410,Robert Harling
1411,Kenneth Branagh
1412,Terry George
1413,Dan Ireland
1414,Albert Brooks
1415,André Téchiné
1416,Alan Parker
1417,Jane Campion
1419,Nicolas Roeg
1420,Murray Lerner
1422,Dwight H. Little
1423,Ralph Ziman
1425,Robert Young
1425,Fred Schepisi
1426,George Miller
1427,Robert Butler
1428,Michael Rymer
1429,Stanley Tong
1430,Roger Christian
1431,Dennis Dugan
1432,Thomas Carter
1433,François Dupeyron
1434,Chris Frieri
1436,Steven Paul
1437,Andrew Birkin
1438,Roger Donaldson
1439,Peter Baldwin
1440,E. Max Frye
1441,Jeremiah S. Chechik
1442,Steve James
1443,Stefan Schwietert
1444,Tomás Gutiérrez Alea
1444,Juan Carlos Tabío
1445,Bryan Spicer
1446,Jan Sverák
1447,Vondie Curtis-Hall
1448,Beth Gage
1448,George Gage
1449,Christopher Guest
1450,Sergei Bodrov
1453,Ken Kwapis
1454,Richard Linklater
1455,Craig Rosenberg
1456,Paul Miller
1457,Andy Tennant
1458,Paul Schrader
1459,Clint Eastwood
1460,Bob Spiers
1461,Stephen Kessler
1462,Jack Fisher
1463,Carl Reiner
1464,David Lynch
1465,John Singleton
1466,Mike Newell
1467,Merzak Allouache
1468,Jeff Pollack
1470,Peter Spirer
1471,Mark Christopher
1471,Tom DeCerchio
1472,John Irvin
1473,Tamra Davis
1474,John Pasquin
1475,Mira Nair
1476,Betty Thomas
1477,Theodore Witcher
1479,Phillip Noyce
1480,Bille August
1482,Stephen Frears
1483,David Cronenberg
1484,Greg Mottola
1485,Tom Shadyac
1486,Rolf de Heer
1487,Gregory Nava
1488,Alan J. Pakula
1489,Mark Dindal
1490,Robert Townsend
1493,Emma-Kate Croghan
1495,Shuki Levy
1495,David Winning
1496,Bernard Rose
1497,Hark Tsui
1498,Pat O'Connor
1499,Luis Llosa
1500,George Armitage
1501,Leslie Greif
1502,Lynne Stopkewich
1503,Tom Schulman
1504,Angela Pope
1507,Bruce Beresford
1508,Jack N. Green
1509,Alex Sichel
1510,Seth Zvi Rosenfeld
1511,Nana Dzhordzhadze
1513,David Mirkin
1514,Kaige Chen
1515,Mick Jackson
1516,Peter Duncan
1517,Jay Roach
1518,Jonathan Mostow
1519,Gregor Nicholas
1520,Daniel Taplitz
1522,Mo Ogrodnik
1523,Kiefer Sutherland
1524,L.A. Puopolo
1525,Ronny Yu
1526,Ivan Reitman
1527,Luc Besson
1528,Philip Goodhew
1529,Gregg Araki
1532,Rusty Cundieff
1533,Jean-Pierre Dardenne
1533,Luc Dardenne
1534,Agnès Varda
1535,Joe Mantello
1537,Masayuki Suô
1538,Dee McLachlan
1539,Kevin Allen
1541,Griffin Dunne
1542,Mark Herman
1543,David Hare
1544,Steven Spielberg
1545,Jacques Doillon
1546,Steven Soderbergh
1547,Dale Rosenbloom
1548,Emilio Estevez
1549,Clare Peploe
1550,Jonathan Lynn
1551,Caroline Thompson
1552,Simon West
1553,Julia Dyer
1554,Peter Greenaway
1555,Laetitia Masson
1556,Jan de Bont
1557,Robert Patton-Spruill
1558,Adrienne Shelly
1559,Christian Faber
1561,Dana Lustig
1562,Joel Schumacher
1563,Finn Taylor
1564,Paul Weiland
1565,Jim Wilson
1566,Ron Clements
1566,John Musker
1567,Stephen Kay
1568,Yvonne Rainer
1569,P.J. Hogan
1570,Shin'ya Tsukamoto
1571,Cédric Klapisch
1572,Jean-Luc Godard
1573,John Woo
1574,Eric Schaeffer
1575,Mohsen Makhmalbaf
1577,Tony Gatlif
1578,Scott Michell
1579,Jean-Luc Godard
1580,Barry Sonnenfeld
1581,Martha Coolidge
1582,William Dear
1583,Michael Ritchie
1584,Robert Zemeckis
1585,Shirley Barrett
1586,Ridley Scott
1587,John Milius
1588,Sam Weisman
1589,James Mangold
1590,Paul W.S. Anderson
1591,Mark A.Z. Dippé
1592,Charles Martin Smith
1593,Glenn Gordon Caron
1594,Neil LaBute
1595,Sam Pillsbury
1596,Mike Leigh
1597,Richard Donner
1598,Barbet Schroeder
1599,Kenneth Johnson
1600,Nick Cassavetes
1601,Bill Duke
1602,Andy Cadiff
1603,Guillermo del Toro
1604,Brett Ratner
1605,Marco Brambilla
1606,John Nicolella
1608,Wolfgang Petersen
1609,Kevin Reynolds
1610,John McTiernan
1611,Gus Van Sant
1612,Tony Vitale
1613,Miguel Arteta
1614,Frank Oz
1615,Lee Tamahori
1616,Mimi Leder
1617,Curtis Hanson
1619,Jean-Jacques Annaud
1620,Gary Fleder
1621,George Tillman Jr.
1622,Matthew Harrison
1623,Robert Kurtzman
1624,Jocelyn Moorhouse
1625,David Fincher
1626,Félix Enríquez Alcalá
1627,Oliver Stone
1628,John Patrick Kelley
1629,Mark Joffe
1630,Larry Arrick
1631,Christian Duguay
1632,Keith Samples
1633,Victor Nunez
1635,Ang Lee
1636,Gavin Wilding
1639,Kevin Smith
1640,Lionel C. Martin
1641,Peter Cattaneo
1642,Nancy Meckler
1643,John Madden
1644,Jim Gillespie
1645,Taylor Hackford
1646,Stuart Gillard
1647,Andy Wilson
1648,Mark Waters
1649,Errol Morris
1650,Agnieszka Holland
1651,Guy Ferland
1652,Jim Jarmusch
1653,Andrew Niccol
1654,Charles Sturridge
1655,Joe Chappelle
1656,Beeban Kidron
1657,John O'Hagan
1658,Danny Boyle
1659,Morgan J. Freeman
1660,Kasi Lemmons
1661,Jeb Stuart
1662,Jim Kouf
1663,Ivan Reitman
1664,Claire Denis
1665,Mel Smith
1666,Robert Downey Sr.
1667,Costa-Gavras
1668,Mike Figgis
1669,Sally Potter
1670,Michael Winterbottom
1671,Jonas Pate
1671,Josh Pate
1672,Francis Ford Coppola
1673,Paul Thomas Anderson
1674,Peter Weir
1675,John Badham
1676,Paul Verhoeven
1677,Sidney Lumet
1678,Wayne Wang
1679,Alex Zamm
1680,Peter Howitt
1681,John R. Leonetti
1682,Peter Weir
1683,Iain Softley
1684,Marleen Gorris
1685,Billy Hopkins
1686,Jon Avnet
1687,Michael Caton-Jones
1688,Don Bluth
1688,Gary Goldman
1689,Jon Amiel
1690,Jean-Pierre Jeunet
1692,Scott Harris
1693,Steven Spielberg
1694,Robert Duvall
1695,Agnès Merlet
1696,Sean Mathias
1697,Ash Baron-Cohen
1698,Louis Saia
1699,Neil Jordan
1701,Woody Allen
1702,Les Mayfield
1703,Bryan Spicer
1704,Gus Van Sant
1705,Michael Lindsay-Hogg
1706,Goetz Grossmann
1707,Raja Gosnell
1708,Joel B. Marsden
1709,Monika Harris
1711,Clint Eastwood
1713,Gore Verbinski
1714,Stephen Kijak
1715,Cindy Sherman
1716,David Rocksavage
1717,Wes Craven
1718,Rodney Gibbons
1719,Atom Egoyan
1720,Bret McCormick
1721,James Cameron
1722,Roger Spottiswoode
1723,Seth Michael Donsky
1724,Gaël Morel
1725,Richard Friedenberg
1726,Kevin Costner
1727,Robert Redford
1728,Alan Rickman
1729,Quentin Tarantino
1730,Martin Scorsese
1731,Stanley Tong
1732,Joel Coen
1732,Ethan Coen
1733,Alan Rudolph
1734,Alain Berliner
1735,Alfonso Cuarón
1738,Chris Innis
1739,Sean McNamara
1740,George Mendeluk
1742,Darin Scott
1743,Joseph Dorman
1744,Dean Semler
1746,Penelope Spheeris
1747,Barry Levinson
1748,Alex Proyas
1749,John Duigan
1750,Manny Coto
1752,Mikael Salomon
1753,Tamra Davis
1754,Gregory Hoblit
1755,Stefan Schwartz
1757,Wong Kar-Wai
1759,Bruno Barreto
1760,Bob Spiers
1762,Stephen Sommers
1764,Brian Evans
1765,Marvin Baker
1765,Bret Michaels
1767,Charlie Peters
1768,Aleksandr Sokurov
1769,Antoine Fuqua
1770,Michael Radford
1771,Mark Pavia
1772,John Landis
1773,Shin'ya Tsukamoto
1776,Millicent Shelton
1777,Frank Coraci
1779,Barry Levinson
1780,Michael Paxton
1781,Robert Dornhelm
1782,Roberto Benabib
1783,Volker Schlöndorff
1784,James L. Brooks
1785,Abel Ferrara
1788,Kari Skogland
1789,Rupert Wainwright
1791,Robert Benton
1792,Stuart Baird
1793,Stephan Elliott
1794,Richard Kwietniowski
1795,Jorge Fons
1796,Zalman King
1798,Jonathan Darby
1799,Peter O'Fallon
1801,Randall Wallace
1804,Richard Linklater
1805,John McNaughton
1806,John Roberts
1807,John N. Smith
1809,Takeshi Kitano
1810,Mike Nichols
1811,Bob Gosse
1812,M. Night Shyamalan
1814,Boaz Yakin
1815,Howard Goldberg
1816,James Toback
1817,Edward Burns
1819,Jonathan Demme
1820,Lesli Linka Glatter
1821,Nicholas Hytner
1822,Steve Boyum
1824,Stephen Gyllenhaal
1825,Ice Cube
1826,Steve Gomer
1827,Michael Moore
1829,Wayne Wang
1830,Julian Stone
1831,Stephen Hopkins
1832,Craig Lahiff
1833,Harold Becker
1834,David Mamet
1835,Brad Silberling
1836,Whit Stillman
1837,Howard Deutch
1839,Michael Lehmann
1840,Spike Lee
1841,Robert Altman
1842,Nick Gomez
1843,Barnet Kellman
1844,Pedro Almodóvar
1845,Jake Kasdan
1846,Gary Oldman
1847,John Johnson
1848,Peter Hewitt
1849,Anthony Hickox
1850,Julie Davis
1851,David DeCoteau
1852,Juan José Campanella
1853,Arthur Hiller
1853,Alan Smithee
1854,Doug Ellin
1855,Todd Holland
1856,Nick Broomfield
1857,Tom DiCillo
1858,Sammo Kam-Bo Hung
1859,Abbas Kiarostami
1860,Mike van Diem
1861,Pål Sletaune
1862,Peter Medak
1863,John Warren
1864,Larry David
1865,Barbara Kopple
1866,Kirk Wong
1867,Carl Schenkel
1869,Kevin Hooks
1870,Tim McCanlies
1871,Vyacheslav Krishtofovich
1873,Bille August
1874,James F. Robinson
1875,Jill Sprecher
1876,Mimi Leder
1877,Rodney Gibbons
1878,Daisy von Scherler Mayer
1879,Thom Fitzgerald
1880,John Duigan
1881,Frederik Du Chau
1882,Roland Emmerich
1883,Warren Beatty
1884,Terry Gilliam
1885,Don Roos
1886,Michael Martin
1887,Christopher Guest
1888,Forest Whitaker
1889,Erik Skjoldbjærg
1890,Antonio Tibaldi
1891,Scott Reynolds
1892,Andrew Davis
1893,Caroline Link
1894,Ivan Reitman
1895,Harry Elfont
1895,Deborah Kaplan
1896,Des McAnuff
1897,Lisa Cholodenko
1898,David Leland
1899,Lavinia Currier
1900,Majid Majidi
1901,Tim Kirkman
1902,Tiffanie DeBartolo
1903,Christopher Scott Cherot
1904,Hal Hartley
1905,Manuel Pradal
1906,Noah Baumbach
1907,Tony Bancroft
1907,Barry Cook
1908,Marc Evans
1909,Rob Bowman
1910,Paddy Breathnach
1911,Betty Thomas
1912,Steven Soderbergh
1913,Peter Weir
1914,Chris Eyre
1915,Manoel de Oliveira
1916,Vincent Gallo
1917,Michael Bay
1918,Richard Donner
1919,Daisy von Scherler Mayer
1920,Joe Dante
1921,Darren Aronofsky
1922,Susan Skoog
1923,Bobby Farrelly
1923,Peter Farrelly
1924,Edward D. Wood Jr.
1925,William A. Wellman
1925,Harry d'Abbadie d'Arrast
1926,Harry Beaumont
1927,Lewis Milestone
1928,Wesley Ruggles
1929,Edmund Goulding
1930,Frank Lloyd
1931,Frank Lloyd
1932,Robert Z. Leonard
1933,William Dieterle
1934,Frank Capra
1935,John Ford
1936,William Wyler
1937,Leo McCarey
1938,Billy Wilder
1939,William Wyler
1940,Elia Kazan
1941,Laurence Olivier
1942,Robert Rossen
1943,Cecil B. DeMille
1944,Fred Zinnemann
1945,Elia Kazan
1946,Delbert Mann
1947,Jerome Robbins
1947,Robert Wise
1948,Tony Richardson
1949,Fred Zinnemann
1950,Norman Jewison
1951,Carol Reed
1952,John Schlesinger
1953,William Friedkin
1954,John G. Avildsen
1955,Robert Benton
1956,Robert Redford
1957,Hugh Hudson
1958,James L. Brooks
1959,Sydney Pollack
1960,Bernardo Bertolucci
1961,Barry Levinson
1962,Bruce Beresford
1963,Woody Allen
1964,Alan J. Pakula
1965,Alex Cox
1966,Whit Stillman
1967,Jim Henson
1968,John Hughes
1969,Jack Sholder
1970,Chuck Russell
1971,Renny Harlin
1972,Stephen Hopkins
1973,Rachel Talalay
1974,Sean S. Cunningham
1975,Steve Miner
1976,Steve Miner
1977,Joseph Zito
1978,Danny Steinmann
1979,Tom McLoughlin
1980,John Carl Buechler
1981,Rob Hedden
1982,John Carpenter
1983,Rick Rosenthal
1984,Tommy Lee Wallace
1985,Dwight H. Little
1986,Dominique Othenin-Girard
1987,Paul Lynch
1988,Bruce Pittman
1989,Ron Oliver
1989,Peter R. Simpson
1990,Clay Borris
1991,Tom Holland
1992,John Lafia
1993,Jack Bender
1994,Tobe Hooper
1995,Brian Gibson
1996,Gary Sherman
1997,William Friedkin
1998,John Boorman
1998,Rospo Pallenberg
1999,William Peter Blatty
2000,Richard Donner
2001,Richard Donner
2002,Richard Donner
2003,Joe Dante
2004,Joe Dante
2005,Richard Donner
2006,Martin Campbell
2007,Theresa Connelly
2008,Michael Oblowitz
2009,Richard Fleischer
2010,Fritz Lang
2011,Robert Zemeckis
2012,Robert Zemeckis
2013,Ronald Neame
2014,Gary Nelson
2015,Robert Stevenson
2016,Vincent McEveety
2017,Jack Donohue
2018,James Algar
2018,Samuel Armstrong
2019,Akira Kurosawa
2020,Stephen Frears
2021,David Lynch
2022,Martin Scorsese
2023,Francis Ford Coppola
2024,Michael Tolkin
2025,Adrian Lyne
2026,David Nutter
2027,Jim Abrahams
2028,Steven Spielberg
2029,Tommy O'Haver
2030,Yuan Zhang
2031,Vincent McEveety
2032,Robert Butler
2033,Ted Berman
2033,Richard Rich
2034,Gary Nelson
2035,Robert Stevenson
2036,Rupert Wainwright
2037,Norman Tokar
2038,Norman Tokar
2039,Jeff Blyth
2040,Robert Butler
2041,Charles Jarrott
2042,Sam Weisman
2043,Robert Stevenson
2044,Steven Hilliard Stern
2045,Mikael Salomon
2046,Randal Kleiser
2047,Robert Stevenson
2048,Ron Clements
2048,Burny Mattinson
2049,Norman Tokar
2050,Vincent McEveety
2051,Vincent McEveety
2052,Kenny Ortega
2053,Randal Kleiser
2054,Joe Johnston
2055,Robert Butler
2056,Robert Stevenson
2057,Fletcher Markle
2058,F. Gary Gray
2059,Nancy Meyers
2060,David Zucker
2061,Sarah Kelly
2062,Sandra Goldbacher
2063,Benoît Jacquot
2064,Michael Moore
2065,Woody Allen
2066,Jacques Tourneur
2067,David Lean
2068,Ingmar Bergman
2069,Peter Masterson
2070,Bruce Beresford
2072,Joe Dante
2073,Kevin Reynolds
2074,Liliana Cavani
2075,István Szabó
2076,David Lynch
2077,Jeremy Kagan
2078,Wolfgang Reitherman
2079,Robert Stevenson
2080,Clyde Geronimi
2080,Wilfred Jackson
2081,Ron Clements
2081,John Musker
2082,Stephen Herek
2083,Brian Henson
2084,Kenny Ortega
2085,Clyde Geronimi
2085,Hamilton Luske
2086,Phillip Borsos
2087,Clyde Geronimi
2087,Wilfred Jackson
2088,Robert Altman
2089,Hendel Butoy
2089,Mike Gabriel
2090,John Lounsbery
2090,Wolfgang Reitherman
2091,John Hough
2093,Walter Murch
2094,Joe Johnston
2095,Robert Stevenson
2096,Les Clark
2096,Clyde Geronimi
2097,Jack Clayton
2098,Robert Stevenson
2099,Harve Foster
2099,Wilfred Jackson
2100,Ron Howard
2101,Xavier Koller
2103,Jeremiah S. Chechik
2104,Tim Hunter
2105,Steven Lisberger
2106,Thomas Carter
2107,Steve Miner
2108,Mick Jackson
2109,Carl Reiner
2110,Carl Reiner
2111,Carl Reiner
2112,Lawrence Kasdan
2113,Ralph S. Singleton
2114,Francis Ford Coppola
2115,Steven Spielberg
2116,Ralph Bakshi
2117,Michael Radford
2118,David Cronenberg
2119,Stephen King
2120,Fraser C. Heston
2121,Lewis Teague
2122,Fritz Kiersch
2123,Don Bluth
2123,Gary Goldman
2124,Barry Sonnenfeld
2125,Andy Tennant
2126,Brian De Palma
2127,Jesse Peretz
2128,John Hamburg
2129,Ulrike Koch
2130,Louis Malle
2131,Ingmar Bergman
2132,Mike Nichols
2133,Chris Columbus
2134,John Hughes
2135,Richard Fleischer
2136,Jerry Lewis
2137,Charles Nichols
2137,Iwao Takamoto
2138,Martin Rosen
2138,John Hubley
2139,Don Bluth
2140,Jim Henson
2140,Frank Oz
2141,Don Bluth
2142,Phil Nibbelink
2142,Simon Wells
2143,Ridley Scott
2144,John Hughes
2145,Howard Deutch
2146,Joel Schumacher
2147,Michael Chapman
2148,Steve Miner
2149,Ethan Wiley
2150,Jamie Uys
2151,Jamie Uys
2152,Richard Martin
2153,Jeremiah S. Chechik
2154,Kevin Rodney Sullivan
2155,Tamara Jenkins
2156,Pupi Avati
2157,Bigas Luna
2158,Chuck Parello
2159,John McNaughton
2160,Roman Polanski
2161,Wolfgang Petersen
2162,George Miller
2163,John De Bello
2164,Peter George
2165,Neil LaBute
2166,Joseph Ruben
2167,Stephen Norrington
2168,Randa Haines
2169,Alan Cohn
2170,Pat Proft
2171,Brad Anderson
2172,Sarah Kernochan
2173,Vincent Ward
2174,Tim Burton
2175,Henry Jaglom
2176,Alfred Hitchcock
2177,Alfred Hitchcock
2178,Alfred Hitchcock
2179,Alfred Hitchcock
2180,Alfred Hitchcock
2181,Alfred Hitchcock
2182,Alfred Hitchcock
2183,Alfred Hitchcock
2184,Alfred Hitchcock
2185,Alfred Hitchcock
2186,Alfred Hitchcock
2187,Alfred Hitchcock
2188,Mark Christopher
2189,Bill Plympton
2190,Gregory Nava
2191,Robert Bierman
2192,François Ozon
2193,Ron Howard
2194,Brian De Palma
2195,Bob Saget
2196,Hark Tsui
2197,William Nicholson
2198,Iara Lee
2199,Danny Cannon
2200,Alfred Hitchcock
2201,Alfred Hitchcock
2202,Alfred Hitchcock
2203,Alfred Hitchcock
2204,Alfred Hitchcock
2205,Alfred Hitchcock
2206,Alfred Hitchcock
2207,Alfred Hitchcock
2208,Alfred Hitchcock
2209,Alfred Hitchcock
2210,Alfred Hitchcock
2211,Alfred Hitchcock
2212,Alfred Hitchcock
2213,Alfred Hitchcock
2214,Alfred Hitchcock
2215,Alfred Hitchcock
2216,Alfred Hitchcock
2217,Adrian Brunel
2217,André Charlot
2218,Alfred Hitchcock
2219,Alfred Hitchcock
2220,Alfred Hitchcock
2221,Alfred Hitchcock
2222,Alfred Hitchcock
2223,Alfred Hitchcock
2224,Alfred Hitchcock
2225,Alfred Hitchcock
2226,Alfred Hitchcock
2227,Alfred Hitchcock
2229,Alfred Hitchcock
2231,John Dahl
2232,Vincenzo Natali
2233,Timothy Hutton
2234,Troy Byer
2235,Lance Hool
2236,Mark Steven Johnson
2237,Robert Towne
2238,Lina Wertmüller
2239,Lina Wertmüller
2240,Tony Bill
2241,Lewis John Carlino
2242,Randal Kleiser
2243,James L. Brooks
2244,Tamar Simon Hoffs
2245,Mike Nichols
2246,Pat O'Connor
2247,Jonathan Demme
2248,Cameron Crowe
2249,Herbert Ross
2250,Paul Brickman
2251,Peter Sellars
2252,Stephen Frears
2253,Barry Levinson
2254,Silvio Narizzano
2255,Garry Marshall
2256,Charles Band
2257,Jerry Schatzberg
2259,Stanley Donen
2260,Emilio Estevez
2261,Savage Steve Holland
2262,Edward Zwick
2263,Carl Schultz
2264,Neil Jordan
2265,Dan Aykroyd
2266,Terry Hughes
2267,Alan Rudolph
2268,Rob Reiner
2269,Adrian Lyne
2270,Caroline Thomas
2271,David Veloz
2272,Carl Franklin
2273,Brett Ratner
2274,Jerzy Domaradzki
2275,Lance Mungia
2276,James Ivory
2277,Ramin Niami
2278,John Frankenheimer
2279,Jamie Blanks
2280,David Dobkin
2281,Ted Demme
2282,John Waters
2283,Bernardo Bertolucci
2284,Shekhar Kapur
2285,Lindsay Anderson
2286,Piers Haggard
2286,Peter Sellers
2287,Gordon Douglas
2288,John Carpenter
2289,Robert Altman
2290,Woody Allen
2291,Tim Burton
2293,Susanna Styron
2294,Eric Darnell
2294,Tim Johnson
2295,Stanley Tucci
2296,John Fortenberry
2297,Vincent Ward
2298,John Pieplow
2299,Charles Crichton
2300,Mel Brooks
2301,Mel Brooks
2302,Jonathan Lynn
2303,Robert Altman
2304,John Maybury
2305,Marc Levin
2306,Stephen Herek
2307,Bruno Barreto
2308,Arthur Marks
2309,Stefan Ruzowitzky
2310,Peter Chelsom
2311,Peter Hyams
2312,Randa Haines
2313,David Lynch
2314,Jonathan Demme
2315,Ronny Yu
2316,Griffin Dunne
2317,Evan Dunsky
2318,Todd Solondz
2319,Bill Ryan
2320,Bryan Singer
2321,Gary Ross
2322,Paul W.S. Anderson
2323,Bennett Miller
2324,Roberto Benigni
2325,Trey Parker
2326,Raúl Ruiz
2327,John Harrison
2328,John Carpenter
2329,Tony Kaye
2330,S.R. Bindler
2331,Richard LaGravenese
2332,Hype Williams
2333,Bill Condon
2334,Edward Zwick
2335,Frank Coraci
2336,Shekhar Kapur
2337,Todd Haynes
2338,Danny Cannon
2339,Arlene Sanford
2340,Martin Brest
2341,Pat O'Connor
2342,Bruce McDonald
2343,J. Todd Anderson
2344,Andrei Konchalovsky
2345,Eugene Corr
2346,Bryan Forbes
2347,Stuart Rosenberg
2348,Alex Cox
2349,Neil Jordan
2350,James D. Parriott
2351,Federico Fellini
2352,Lawrence Kasdan
2353,Tony Scott
2354,Igor Kovalyov
2354,Norton Virgien
2355,John Lasseter
2355,Andrew Stanton
2356,Woody Allen
2357,Walter Salles
2358,Predrag Antonijevic
2359,Kirk Jones
2360,Thomas Vinterberg
2361,John Waters
2362,Edward D. Wood Jr.
2363,Ishirô Honda
2364,Kôji Hashimoto
2364,R.J. Kizer
2365,Ishirô Honda
2365,Tom Montgomery
2366,Merian C. Cooper
2366,Ernest B. Schoedsack
2367,John Guillermin
2368,John Guillermin
2368,Charles McCracken
2369,Susan Seidelman
2370,John Boorman
2371,Michael Ritchie
2372,Michael Ritchie
2373,Richard Fleischer
2374,Ron Howard
2375,Richard Benjamin
2376,John Glen
2377,Tobe Hooper
2378,Hugh Wilson
2379,Jerry Paris
2379,James Signorelli
2380,Jerry Paris
2381,Jim Drake
2382,Alan Myerson
2383,Peter Bonerz
2384,George Miller
2385,Dean Parisot
2386,Neil Abramson
2387,Peter Berg
2388,Ferzan Özpetek
2389,Gus Van Sant
2390,Mark Herman
2391,Sam Raimi
2392,Troy Miller
2393,Jonathan Frakes
